ckan_id,movie_id,title,full_title,release_year,genres,entity_id
12883,100322,"Baytown Outlaws, The","Baytown Outlaws, The (2012)",2012.0,"['Action', 'Comedy', 'Crime']",12883
12884,100324,LUV,LUV (2012),2012.0,['Drama'],12884
12885,100326,Stand Up Guys,Stand Up Guys (2012),2012.0,"['Comedy', 'Crime']",12885
12886,100330,Kukuli,Kukuli (1961),1961.0,['Drama'],12886
12887,100334,Chouga (Shuga),Chouga (Shuga) (2007),2007.0,['Drama'],12887
12888,100338,"Life Apart: Hasidism in America, A","Life Apart: Hasidism in America, A (1997)",1997.0,['Documentary'],12888
12889,100347,Finding Joy,Finding Joy (2013),2013.0,['Comedy'],12889
12890,100356,Now Is Good,Now Is Good (2012),2012.0,"['Drama', 'Romance']",12890
12891,100359,"Haunting in Connecticut 2: Ghosts of Georgia, The","Haunting in Connecticut 2: Ghosts of Georgia, The (2013)",2013.0,"['Drama', 'Horror', 'Thriller']",12891
12892,100361,"Adonis Factor, The","Adonis Factor, The (2010)",2010.0,['Documentary'],12892
12893,100363,Resident Evil: Degeneration (Baiohazâdo: Dijenerêshon),Resident Evil: Degeneration (Baiohazâdo: Dijenerêshon) (2008),2008.0,"['Animation', 'Horror']",12893
12894,100365,Call Me Kuchu,Call Me Kuchu (2012),2012.0,['Documentary'],12894
12895,100370,Prinsessa (Starring Maja),Prinsessa (Starring Maja) (2009),2009.0,['Drama'],12895
12896,100372,Miss Kicki,Miss Kicki (2009),2009.0,['Drama'],12896
12897,100385,Midnight's Children,Midnight's Children (2012),2012.0,['Drama'],12897
12898,100390,Identity Thief,Identity Thief (2013),2013.0,"['Comedy', 'Crime']",12898
12899,100397,"ABCs of Death, The","ABCs of Death, The (2012)",2012.0,['Horror'],12899
12900,100401,21 tapaa pilata avioliitto,21 tapaa pilata avioliitto (2013),2013.0,"['Comedy', 'Romance']",12900
12901,100404,Rainy Dog (Gokudô kuroshakai),Rainy Dog (Gokudô kuroshakai) (1997),1997.0,"['Crime', 'Drama']",12901
12902,100408,Resident Evil: Damnation,Resident Evil: Damnation (2012),2012.0,"['Action', 'Animation', 'Horror']",12902
12903,100415,Days and Hours (Kod amidze Idriza),Days and Hours (Kod amidze Idriza) (2004),2004.0,['Drama'],12903
12904,100419,Assault of the Sasquatch (Sasquatch Assault),Assault of the Sasquatch (Sasquatch Assault) (2009),2009.0,"['Action', 'Horror']",12904
12905,100426,"Bang Bang Club, The","Bang Bang Club, The (2010)",2010.0,['Drama'],12905
12906,100436,"Gatekeepers, The","Gatekeepers, The (2012)",2012.0,['Documentary'],12906
12907,100438,"Glimpse Inside the Mind of Charles Swan III, A","Glimpse Inside the Mind of Charles Swan III, A (2012)",2012.0,['Comedy'],12907
12908,100446,Sasquatch: The Legend of Bigfoot,Sasquatch: The Legend of Bigfoot (1977),1977.0,"['Adventure', 'Mystery']",12908
12909,100450,Battlestar Galactica: Blood & Chrome,Battlestar Galactica: Blood & Chrome (2012),2012.0,['Sci-Fi'],12909
12910,100452,"Devil's Tomb, The","Devil's Tomb, The (2009)",2009.0,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",12910
12911,100463,Quackser Fortune Has a Cousin in the Bronx,Quackser Fortune Has a Cousin in the Bronx (1970),1970.0,"['Comedy', 'Drama', 'Romance']",12911
12912,100485,Unfinished Song (Song for Marion),Unfinished Song (Song for Marion) (2012),2012.0,"['Comedy', 'Drama', 'Romance']",12912
12913,100490,Living Free,Living Free (1972),1972.0,"['Adventure', 'Children', 'Drama']",12913
12914,100492,Ten Tall Men,Ten Tall Men (1951),1951.0,"['Action', 'Adventure', 'Comedy', 'War']",12914
12915,100498,"Good Day to Die Hard, A","Good Day to Die Hard, A (2013)",2013.0,"['Action', 'Crime', 'Thriller', 'IMAX']",12915
12916,100503,I Thank a Fool,I Thank a Fool (1962),1962.0,['Drama'],12916
12917,100507,21 and Over,21 and Over (2013),2013.0,['Comedy'],12917
12918,100511,"House Is Black, The","House Is Black, The (1963)",1963.0,['Documentary'],12918
12919,100513,Mothlight,Mothlight (1963),1963.0,['Documentary'],12919
12920,100515,War Witch (Rebelle),War Witch (Rebelle) (2012),2012.0,"['Drama', 'War']",12920
12921,100517,"World Before Her, The","World Before Her, The (2012)",2012.0,['Documentary'],12921
12922,100521,Who Killed Vincent Chin?,Who Killed Vincent Chin? (1987),1987.0,"['Crime', 'Documentary']",12922
12923,100536,"Last Will of Dr. Mabuse, The (Testament du Dr. Mabuse, Le)","Last Will of Dr. Mabuse, The (Testament du Dr. Mabuse, Le) (1933)",1933.0,"['Crime', 'Horror', 'Mystery']",12923
12924,100540,Bronies: The Extremely Unexpected Adult Fans of My Little Pony,Bronies: The Extremely Unexpected Adult Fans of My Little Pony (2012),2012.0,['Documentary'],12924
12925,100556,"Act of Killing, The","Act of Killing, The (2012)",2012.0,['Documentary'],12925
12926,100559,"Match King, The","Match King, The (1932)",1932.0,['Drama'],12926
12927,100562,"Goddess of 1967, The","Goddess of 1967, The (2000)",2000.0,"['Comedy', 'Drama', 'Romance']",12927
12928,100567,PressPausePlay,PressPausePlay (2011),2011.0,['Documentary'],12928
12929,100570,U.S. Seals,U.S. Seals (2000),2000.0,"['Action', 'Thriller']",12929
12930,100574,Raid on Rommel,Raid on Rommel (1971),1971.0,['War'],12930
12931,100577,"Angel Levine, The","Angel Levine, The (1970)",1970.0,"['Comedy', 'Drama']",12931
12932,100579,Universal Soldier: Day of Reckoning,Universal Soldier: Day of Reckoning (2012),2012.0,"['Action', 'Sci-Fi', 'Thriller']",12932
12933,100581,Room 237,Room 237 (2012),2012.0,['Documentary'],12933
12934,100583,Arnulf Rainer,Arnulf Rainer (1960),1960.0,['Documentary'],12934
12935,100588,Amazing Johnathan: Wrong on Every Level,Amazing Johnathan: Wrong on Every Level (2006),2006.0,['Comedy'],12935
12936,100591,"Mind Reader, The","Mind Reader, The (1933)",1933.0,"['Drama', 'Romance']",12936
12937,100611,Escape from Planet Earth,Escape from Planet Earth (2013),2013.0,"['Adventure', 'Animation', 'Comedy', 'Sci-Fi']",12937
12938,100613,Saving Lincoln,Saving Lincoln (2013),2013.0,['Drama'],12938
12939,100647,Helicopter String Quartet,Helicopter String Quartet (1996),1996.0,['Documentary'],12939
12940,100651,Breaking the Surface: The Greg Louganis Story,Breaking the Surface: The Greg Louganis Story (1997),1997.0,['Drama'],12940
12941,100653,Salla: Selling the Silence,Salla: Selling the Silence (2010),2010.0,['Documentary'],12941
12942,100717,"Oranges, The","Oranges, The (2011)",2011.0,"['Comedy', 'Drama', 'Romance']",12942
12943,100719,Fake It So Real,Fake It So Real (2012),2012.0,['Documentary'],12943
12944,100729,Starship Troopers: Invasion,Starship Troopers: Invasion (2012),2012.0,"['Action', 'Animation', 'Sci-Fi', 'War']",12944
12945,100731,Lucifer Rising,Lucifer Rising (1972),1972.0,['Fantasy'],12945
12946,100739,Black on White (Mustaa valkoisella),Black on White (Mustaa valkoisella) (1968),1968.0,['Drama'],12946
12947,100745,TPB AFK: The Pirate Bay Away from Keyboard,TPB AFK: The Pirate Bay Away from Keyboard (2013),2013.0,['Documentary'],12947
12948,100799,Living in Emergency: Stories of Doctors Without Borders,Living in Emergency: Stories of Doctors Without Borders (2008),2008.0,['Documentary'],12948
12949,100830,Blue Swallow (Cheong yeon),Blue Swallow (Cheong yeon) (2005),2005.0,"['Drama', 'Romance']",12949
12950,100836,Empty Nest (El nido vacío),Empty Nest (El nido vacío) (2008),2008.0,"['Comedy', 'Drama']",12950
12951,100838,I Am Jesus,I Am Jesus (2011),2011.0,['Documentary'],12951
12952,100840,Marie Krøyer,Marie Krøyer (2012),2012.0,['Drama'],12952
12953,100882,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei),Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),2013.0,"['Adventure', 'Comedy', 'Fantasy', 'Romance', 'IMAX']",12953
12954,100884,Holy Wars,Holy Wars (2010),2010.0,['Documentary'],12954
12955,100904,Murder in Greenwich,Murder in Greenwich (2002),2002.0,"['Crime', 'Drama', 'Mystery']",12955
12956,100906,Maniac Cop 2,Maniac Cop 2 (1990),1990.0,"['Action', 'Horror', 'Thriller']",12956
12957,100944,"Movie, A","Movie, A (1958)",1958.0,['Documentary'],12957
12958,100948,"Act of Seeing with One's Own Eyes, The","Act of Seeing with One's Own Eyes, The (1971) ",1971.0,['Documentary'],12958
12959,100951,På sista versen,På sista versen (1999),1999.0,['Comedy'],12959
12960,101003,"Look, Up in the Sky! The Amazing Story of Superman","Look, Up in the Sky! The Amazing Story of Superman (2006)",2006.0,['Documentary'],12960
12961,101018,Yo Yo (Yoyo),Yo Yo (Yoyo) (1965),1965.0,"['Comedy', 'Drama', 'Romance']",12961
12962,101025,Jack the Giant Slayer,Jack the Giant Slayer (2013),2013.0,"['Adventure', 'Fantasy', 'IMAX']",12962
12963,101060,"Last Exorcism Part II, The","Last Exorcism Part II, The (2013)",2013.0,"['Horror', 'Thriller']",12963
12964,101062,Lenny Bruce: Swear to Tell the Truth,Lenny Bruce: Swear to Tell the Truth (1998),1998.0,['Documentary'],12964
12965,101064,Verboten!,Verboten! (1959),1959.0,"['Action', 'Romance', 'War']",12965
12966,101068,"Solitude of Prime Numbers, The","Solitude of Prime Numbers, The (2010)",2010.0,['Drama'],12966
12967,101070,Wadjda,Wadjda (2012),2012.0,['Drama'],12967
12968,101076,G.I. Joe: Retaliation,G.I. Joe: Retaliation (2013),2013.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']",12968
12969,101088,Stoker,Stoker (2013),2013.0,"['Drama', 'Mystery', 'Thriller']",12969
12970,101102,"Tale of Sweeney Todd, The","Tale of Sweeney Todd, The (1997)",1997.0,"['Crime', 'Drama', 'Horror', 'Thriller']",12970
12971,101104,"Grand Amour, Le","Grand Amour, Le (1969)",1969.0,"['Comedy', 'Romance']",12971
12972,101106,Sound City,Sound City (2013),2013.0,['Documentary'],12972
12973,101112,Oz the Great and Powerful,Oz the Great and Powerful (2013),2013.0,"['Action', 'Adventure', 'Fantasy', 'IMAX']",12973
12974,101114,"Net 2.0, The","Net 2.0, The (2006) ",2006.0,"['Action', 'Drama', 'Thriller']",12974
12975,101127,Tripping the Rift: The Movie,Tripping the Rift: The Movie (2008),2008.0,"['Animation', 'Comedy', 'Sci-Fi']",12975
12976,101133,Fog City Mavericks,Fog City Mavericks (2007),2007.0,['Documentary'],12976
12977,101137,Dead Man Down,Dead Man Down (2013),2013.0,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']",12977
12978,101142,"Croods, The","Croods, The (2013)",2013.0,"['Adventure', 'Animation', 'Comedy']",12978
12979,101146,Land of Milk and Honey (Pays de cocagne),Land of Milk and Honey (Pays de cocagne) (1971),1971.0,['Documentary'],12979
12980,101148,"Thick-Walled Room, The (Kabe atsuki heya)","Thick-Walled Room, The (Kabe atsuki heya) (1953)",1953.0,"['Drama', 'War']",12980
12981,101156,This Movie Is Broken,This Movie Is Broken (2010),2010.0,"['Drama', 'Romance']",12981
12982,101158,Life 2.0,Life 2.0 (2010),2010.0,['Documentary'],12982
12983,101160,Sons of Perdition,Sons of Perdition (2010),2010.0,['Documentary'],12983
12984,101162,Last Call at the Oasis,Last Call at the Oasis (2011),2011.0,['Documentary'],12984
12985,101166,And Now the Screaming Starts!,And Now the Screaming Starts! (1973),1973.0,"['Horror', 'Thriller']",12985
12986,101168,Wieners,Wieners (2008),2008.0,['Comedy'],12986
12987,101176,First Person Plural,First Person Plural (2000),2000.0,['Documentary'],12987
12988,101178,First Target,First Target (2000),2000.0,['Action'],12988
12989,101180,Age of the Dragons,Age of the Dragons (2011),2011.0,"['Action', 'Adventure', 'Fantasy']",12989
12990,101182,"Trial of the Incredible Hulk, The","Trial of the Incredible Hulk, The (1989)",1989.0,"['Action', 'Crime', 'Sci-Fi']",12990
12991,101186,Populaire,Populaire (2012),2012.0,['Comedy'],12991
12992,101200,"Hello, Friend","Hello, Friend (2003)",2003.0,"['Comedy', 'Horror']",12992
12993,101204,"Hucksters, The","Hucksters, The (1947)",1947.0,['Drama'],12993
12994,101216,Shadow Boxers,Shadow Boxers (1999),1999.0,['Documentary'],12994
12995,101224,3some (Castillos de cartón),3some (Castillos de cartón) (2009),2009.0,"['Drama', 'Romance']",12995
12996,101226,Accomplices (Complices),Accomplices (Complices) (2009),2009.0,"['Crime', 'Mystery']",12996
12997,101237,9500 Liberty,9500 Liberty (2009),2009.0,['Documentary'],12997
12998,101239,Wild Guitar,Wild Guitar (1962),1962.0,"['Drama', 'Musical', 'Romance']",12998
12999,101245,Herman's House,Herman's House (2012),2012.0,"['Crime', 'Documentary']",12999
13000,101247,Westward the Women,Westward the Women (1951),1951.0,"['Drama', 'Western']",13000
13001,101249,"Thousand Cuts, A","Thousand Cuts, A (2012)",2012.0,['Thriller'],13001
13002,101258,Radio Rebel,Radio Rebel (2010),2010.0,['Drama'],13002
13003,101262,Geek Charming,Geek Charming (2011),2011.0,['Comedy'],13003
13004,101273,In Their Skin,In Their Skin (2012),2012.0,"['Horror', 'Thriller']",13004
13005,101281,I Give It a Year,I Give It a Year (2013),2013.0,"['Comedy', 'Romance']",13005
13006,101283,"Incredible Burt Wonderstone, The","Incredible Burt Wonderstone, The (2013)",2013.0,['Comedy'],13006
13007,101285,Spring Breakers,Spring Breakers (2013),2013.0,"['Comedy', 'Crime', 'Drama']",13007
13008,101287,"Red Spectacles, The (Jigoku no banken: akai megane)","Red Spectacles, The (Jigoku no banken: akai megane) (1987)",1987.0,"['Comedy', 'Drama', 'Sci-Fi']",13008
13009,101294,Shanghai Calling,Shanghai Calling (2012),2012.0,"['Comedy', 'Drama', 'Romance']",13009
13010,101296,I'm So Excited (Los amantes pasajeros),I'm So Excited (Los amantes pasajeros) (2013),2013.0,['Comedy'],13010
13011,101301,"Frozen, The","Frozen, The (2012)",2012.0,"['Horror', 'Thriller']",13011
13012,101303,Amber Lake,Amber Lake (2011) ,2011.0,"['Drama', 'Thriller']",13012
13013,101305,Unspeakable Acts,Unspeakable Acts (1990) ,1990.0,['Drama'],13013
13014,101307,Árido Movie,Árido Movie (2005),2005.0,['Drama'],13014
13015,101319,Operation Daybreak,Operation Daybreak (1975),1975.0,['War'],13015
13016,101329,Shining Night: A Portrait of Composer Morten Lauridsen,Shining Night: A Portrait of Composer Morten Lauridsen (2012),2012.0,['Documentary'],13016
13017,101335,Stolen Seas,Stolen Seas (2012),2012.0,"['Adventure', 'Crime', 'Documentary']",13017
13018,101337,"Snow Creature, The","Snow Creature, The (1954)",1954.0,['Horror'],13018
13019,101339,Snowbeast,Snowbeast (1977),1977.0,['Horror'],13019
13020,101341,"Atomic States of America, The","Atomic States of America, The (2012)",2012.0,['Documentary'],13020
13021,101350,Miss Farkku-Suomi,Miss Farkku-Suomi (2012),2012.0,"['Drama', 'Romance']",13021
13022,101352,I Am Comic,I Am Comic (2010),2010.0,['Documentary'],13022
13023,101355,Outlaw of Gor,Outlaw of Gor (1988),1988.0,"['Action', 'Fantasy', 'Sci-Fi']",13023
13024,101362,Olympus Has Fallen,Olympus Has Fallen (2013),2013.0,"['Action', 'Thriller']",13024
13025,101373,"Wayward Bus, The","Wayward Bus, The (1957)",1957.0,['Drama'],13025
13026,101379,InAPPropriate Comedy,InAPPropriate Comedy (2013),2013.0,['Comedy'],13026
13027,101381,Gregory Crewdson: Brief Encounters,Gregory Crewdson: Brief Encounters (2012),2012.0,"['Documentary', 'Drama']",13027
13028,101388,"Colder Kind of Death, A","Colder Kind of Death, A (2001)",2001.0,"['Crime', 'Drama', 'Mystery']",13028
13029,101405,Steep,Steep (2007),2007.0,['Documentary'],13029
13030,101409,Los Marziano,Los Marziano (2011),2011.0,"['Comedy', 'Drama']",13030
13031,101413,My Brother the Devil,My Brother the Devil (2012),2012.0,['Drama'],13031
13032,101428,Kill for Me,Kill for Me (2013),2013.0,"['Drama', 'Thriller']",13032
13033,101431,"Christine Jorgensen Story, The","Christine Jorgensen Story, The (1970)",1970.0,['Drama'],13033
13034,101439,"Inspectors, The","Inspectors, The (1998)",1998.0,"['Crime', 'Mystery']",13034
13035,101446,"Big Circus, The","Big Circus, The (1959)",1959.0,['Drama'],13035
13036,101448,My Last Five Girlfriends,My Last Five Girlfriends (2009),2009.0,['Comedy'],13036
13037,101456,Trailer Park of Terror,Trailer Park of Terror (2008),2008.0,"['Horror', 'Thriller']",13037
13038,101458,"Task, The","Task, The (2011)",2011.0,['Horror'],13038
13039,101470,Miguel and William (Miguel y William),Miguel and William (Miguel y William) (2007),2007.0,"['Comedy', 'Romance']",13039
13040,101472,"Brussels Business, The","Brussels Business, The (2012)",2012.0,"['Documentary', 'Thriller']",13040
13041,101476,Big Girls Don't Cry... They Get Even (Stepkids),Big Girls Don't Cry... They Get Even (Stepkids) (1992),1992.0,['Comedy'],13041
13042,101505,30 Beats,30 Beats (2012),2012.0,"['Comedy', 'Romance']",13042
13043,101514,"Ungentlemanly Act, An","Ungentlemanly Act, An (1992)",1992.0,"['Action', 'Documentary', 'Drama', 'War']",13043
13044,101525,"Place Beyond the Pines, The","Place Beyond the Pines, The (2012)",2012.0,"['Crime', 'Drama']",13044
13045,101527,Into the White (Cross of Honour),Into the White (Cross of Honour) (2012),2012.0,"['Action', 'Drama', 'War']",13045
13046,101529,"Brass Teapot, The","Brass Teapot, The (2012)",2012.0,"['Comedy', 'Fantasy', 'Thriller']",13046
13047,101531,Phil Spector,Phil Spector (2013),2013.0,['Drama'],13047
13048,101534,For the Love of a Dog,For the Love of a Dog (2008),2008.0,['Children'],13048
13049,101536,Alabama Moon,Alabama Moon (2009),2009.0,"['Adventure', 'Children', 'Drama']",13049
13050,101538,Smitty,Smitty (2012),2012.0,"['Children', 'Drama']",13050
13051,101579,Ocean Heaven,Ocean Heaven (2010) ,2010.0,['Drama'],13051
13052,101581,Angel Dog,Angel Dog (2011),2011.0,"['Children', 'Drama']",13052
13053,101583,"Best and the Brightest, The","Best and the Brightest, The (2010)",2010.0,['Comedy'],13053
13054,101585,Two Little Boys,Two Little Boys (2012),2012.0,['Comedy'],13054
13055,101592,"Bird of the Air, A (Loop, The)","Bird of the Air, A (Loop, The) (2011)",2011.0,"['Drama', 'Romance']",13055
13056,101595,"Breed Apart, A","Breed Apart, A (1984)",1984.0,"['Action', 'Drama']",13056
13057,101597,"Bag of Hammers, A","Bag of Hammers, A (2011)",2011.0,"['Comedy', 'Drama']",13057
13058,101612,Admission,Admission (2013),2013.0,"['Comedy', 'Romance']",13058
13059,101627,Confidential Agent,Confidential Agent (1945),1945.0,"['Drama', 'Thriller']",13059
13060,101632,18 Fingers of Death!,18 Fingers of Death! (2006),2006.0,"['Action', 'Comedy']",13060
13061,101634,"Get2Gether, A","Get2Gether, A (2005)",2005.0,['Comedy'],13061
13062,101636,"Man Called Gannon, A","Man Called Gannon, A (1968)",1968.0,['Western'],13062
13063,101646,Night Across the Street (La noche de enfrente),Night Across the Street (La noche de enfrente) (2012),2012.0,['Drama'],13063
13064,101653,Magadheera,Magadheera (2009),2009.0,"['Action', 'Adventure', 'Fantasy', 'Romance']",13064
13065,101662,Three Way,Three Way (2004),2004.0,"['Crime', 'Drama', 'Thriller']",13065
13066,101664,Hey Ram,Hey Ram (2000),2000.0,['Drama'],13066
13067,101666,"Night in Heaven, A","Night in Heaven, A (1983)",1983.0,"['Drama', 'Romance']",13067
13068,101670,'Twas the Night Before Christmas,'Twas the Night Before Christmas (1974),1974.0,"['Animation', 'Children', 'Fantasy']",13068
13069,101672,Dr. Dolittle 3,Dr. Dolittle 3 (2006),2006.0,"['Children', 'Comedy', 'Fantasy']",13069
13070,101680,Copper Mountain,Copper Mountain (1983),1983.0,"['Comedy', 'Musical']",13070
13071,101685,One Life,One Life (2011),2011.0,['Documentary'],13071
13072,101687,Blue Caprice,Blue Caprice (2013),2013.0,"['Crime', 'Drama']",13072
13073,101689,Bad 25,Bad 25 (2012),2012.0,['Documentary'],13073
